Branch Name,Invoice Number,Invoice Date,Customer ID,Customer Name,Address,0 - 3 days,4 - 10 days,11 - 15 days,16 - 30 days,31 - 90 days,91 - 201 days,202+ days
NAJSKF,SKINV130-509219     ,20200530.0,13030099863,Care Pharmacy,"Rupali Gate Bandar,Narayanganj                              ",,1945.05,,,,,
NAJSKF,SKINV130-508674     ,20200530.0,13030100678,Maslin Drug House,"Borof Call Nagar Khanpur Khanpur,Narayangan                 ",,5038.17,,,,,
NOKSKF,SKINV230-310812     ,20200530.0,23012101312,Ramna Medical Hall,Sadar Hospital Gate Laxmipur                                ,,7264.76,,,,,
NOKSKF,SKINV230-310568     ,20200530.0,23012110705,Rumi Pharmacy,Kashipur                                                    ,,3239.0,,,,,
NOKSKF,SKINV230-310841     ,20200530.0,23012210153,Kamrunahar Pharmacy,Dadpur Sonapur Naokhali                                     ,,3050.0,,,,,
NOKSKF,SKINV230-310565     ,20200530.0,23012112456,Rakib Pharmacy,Mofiz Company Market                                        ,,15190.6,,,,,
NOKSKF,SKINV230-310534     ,20200530.0,23012110958,Adarsha Pharmacy,Sonapur Bus Stand                                           ,,68786.22,,,,,
NOKSKF,SKINV230-310666     ,20200530.0,23012110755,Popular Pharmacy,Dosgoria Chatkhil                                           ,,15045.9,,,,,
NOKSKF,SKINV230-310731     ,20200530.0,23012111170,Shohag Pharmacy,Mandari                                                     ,,6948.4,,,,,
NOKSKF,SKINV230-310711     ,20200530.0,23012110031,Janani Medical Hall,Chandragoinj                                                ,,25045.88,,,,,
NOKSKF,SKINV230-310734     ,20200530.0,90000012177,Maa Pharmacy,Mirikpur .Jakshin                                           ,,5881.2,,,,,
NOKSKF,SKINV230-310859     ,20200530.0,23012100532,Medicine Centre,Bodolcoat Chatkhil                                          ,,39004.13,,,,,
NOKSKF,SKINV230-310857     ,20200530.0,23012110984,Jobayer Pharmacy,Halima Digir Par Chatkhil Noakhali                          ,,15048.57,,,,,
NOKSKF,SKINV230-310854     ,20200530.0,23012102159,Haque Pharmacy,Khilpara Chatkhil                                           ,,20025.23,,,,,
NOKSKF,SKINV230-310766     ,20200530.0,23012111330,Maa Medical Hall,Old Taherigonj Laxmipur                                     ,,9063.22,,,,,
NOKSKF,SKINV230-310707     ,20200530.0,23012113433,Al Amin Medical Hall,Jonata Bazar Chatkhil                                       ,,8407.45,,,,,
NOKSKF,SKINV230-310867     ,20200530.0,23012100112,Palash Pharmacy,Dasherhat                                                   ,,10000.0,,,,,
NOKSKF,SKINV230-310531     ,20200530.0,23012113708,Rafi Pharmacy,Sonapur Ziro Point M                                        ,,7541.26,,,,,
PATSKF,SKINV520-292835     ,20200530.0,52052003061,Chowdhury Medical Hall,Moksedpur Bazar Barguna                                     ,,1519.75,,,,,
PATSKF,SKINV520-292962     ,20200530.0,52052002507,Janata Medical Hall,Feryghat Barguna                                            ,,1950.56,,,,,
PATSKF,SKINV520-292828     ,20200530.0,52052002047,Sikder Medical Hall,Golchakkar Bamna                                            ,,6643.23,,,,,
PATSKF,SKINV520-292763     ,20200530.0,52052000024,Saied Medical Hall,New Market Patuakhali                                       ,,,,,20063.91,,
PATSKF,SKINV520-292814     ,20200530.0,52052002515,Mortuja Medical Hall,Sadar Road Barguna                                          ,,7406.7,,,,,
PATSKF,SKINV520-292845     ,20200530.0,52052000525,Modern Medical Hall,S B Road Barguna                                            ,,,,,7962.66,,
PATSKF,SKINV520-292867     ,20200530.0,52052003143,Sefa Medical Hall,Barguna                                                     ,,23292.94,,,,,
PBNSKF,SKINV350-301225     ,20200530.0,35035111010,Sandha Pharmacy,Demra                                                       ,,7000.0,,,,,
PBNSKF,SKINV350-301210     ,20200530.0,35035111281,Shohel Pharmacy,Barohar Bazar Ullapara Sirajgonj                            ,,3945.92,,,,,
PBNSKF,SKINV350-301687     ,20200530.0,35035111115,Noor Medical Services,Demra Faridpur                                              ,,6360.71,,,,,
PBNSKF,SKINV350-301655     ,20200530.0,35035111336,Tania Medical Hall,Bisekol Bazar Bhangura Pabna                                ,,3068.76,,,,,
PBNSKF,SKINV350-301162     ,20200530.0,35035111072,Maa Medical Hall,Sholop Station                                              ,,2853.75,,,,,
PBNSKF,SKINV350-301405     ,20200530.0,35035110551,Sagar Shajib Pharmacy,Mirjapur Bhangura Pabna                                     ,,2030.76,,,,,
PBNSKF,SKINV350-301634     ,20200530.0,35035110721,Kiron Pharmacy,Handial                                                     ,,4617.45,,,,,
PBNSKF,SKINV350-301618     ,20200530.0,35035110809,Mondal Pharmacy,Faridpur                                                    ,,1000.0,,,,,
RAJSKF,SKINV310-437543     ,20200530.0,31071000052,Janapriyo Pharmacy,Laxmipur Moor Rajpara Rajshahi                              ,,14598.32,,,,,
RAJSKF,SKINV310-437703     ,20200530.0,31071000052,Janapriyo Pharmacy,Laxmipur Moor Rajpara Rajshahi                              ,,46982.45,,,,,
RAJSKF,SKINV310-437958     ,20200530.0,31071107353,Vaggow Medical Store,Chokoli Bazar Manda Naogaon                                 ,,14966.97,,,,,
RAJSKF,SKINV310-437878     ,20200530.0,31071102703,Maa Baba Diag:,Khottapara Bazar Shapahar Naogaon                           ,,7004.0,,,,,
RAJSKF,SKINV310-437964     ,20200530.0,31071107292,Chetona Medical Store,Deluabari Bazar Manda Naogaon                               ,,15011.29,,,,,
RNGSKF,SKINV330-412321     ,20200530.0,90000008659,Mrib Mahi Pharmacy ,Boiruty hat.Mithapukur                                      ,,1990.08,,,,,
RNGSKF,SKINV330-412282     ,20200530.0,33091135156,Dr Ranjit,Faridpur Mithapukur                                         ,,1940.77,,,,,
RNGSKF,SKINV330-412221     ,20200530.0,33091135920,Raihan Pharmarcy,Nakhargong Bhurungamary                                     ,,9873.0,,,,,
RNGSKF,SKINV330-412378     ,20200530.0,90000024287,Habib Pharmacy,"Salmara Bazar,Mithapukur,Rangpur                            ",,,,,8933.79,,
RNGSKF,SKINV330-412389     ,20200530.0,33091135500,Puja Pharmacy,Shathibari                                                  ,,4003.0,,,,,
RNGSKF,SKINV330-412354     ,20200530.0,33091103966,Zaman Medicine Centre,Kathaltoli Sundorgonj                                       ,,6414.0,,,,,
SAVSKF,SKINV170-389021     ,20200530.0,17010131327,Selina Pharmacy,"RajaGhat,Savar                                              ",,8057.7,,,,,
SAVSKF,SKINV170-389404     ,20200530.0,1701502100,Sonia Med Hall,"Mohali Bazar,Borongail                                      ",,,,,3980.13,,
SAVSKF,SKINV170-389272     ,20200530.0,170150827,Bhi Bhi Pharmacy,"Post Office Road , Aricha Shibaloy                          ",,,,,694.58,,
SAVSKF,SKINV170-389324     ,20200530.0,17010110435,S. H. Pharmacy,"Saturia Bazar,Savar,Savar                                   ",,3043.49,,,,,
SAVSKF,SKINV170-389148     ,20200530.0,17010504506,Shamim Medical Hall,"Emandipur Chowrasta,Savar                                   ",,5054.89,,,,,
SAVSKF,SKINV170-389145     ,20200530.0,90000013730,Jonosheba Pharmacy,Jadur Char Hemayetpur Savar                                 ,,13733.93,,,,,
SAVSKF,SKINV170-389085     ,20200530.0,17010505559,Maa Pharmacy,"Paruria Chor,Manikgonj                                      ",,,,,4500.86,,
SAVSKF,SKINV170-389072     ,20200530.0,1701501446,M R S P Pharmacy,"Mojitpur Chowrasta,Savar                                    ",,,,,2721.09,,
SAVSKF,SKINV170-389026     ,20200530.0,1701501276,Bismillah Pharmacy,"Rajghat,Fulbaria,Hemayetpur,Savar                           ",,9041.4,,,,,
SAVSKF,SKINV170-389469     ,20200530.0,170150953,Mukul Pharmacy,Rajaghat Fulbaria Savar                                     ,,2068.98,,,,,
SYLSKF,SKINV610-459039     ,20200530.0,61048000737,Maa Moni Pharmacy,Shibbari Station Road Sylhet                                ,,9907.21,,,,,
SYLSKF,SKINV610-459493     ,20200530.0,61041002924,P R Medical Hall,Biswanath Sylhet                                            ,,9973.37,,,,,
SYLSKF,SKINV610-458989     ,20200530.0,61048001944,Tanha Pharmacy,"Previous B S Primary Healthcare,Engineer GateSirumpur Golapg",,10393.52,,,,,
SYLSKF,SKINV610-459112     ,20200530.0,61047100887,Maa Medical Hall,Bishawnath                                                  ,,5254.03,,,,,
SYLSKF,SKINV610-459452     ,20200530.0,61041099901,Fawzia Drug Center,Bishwanath                                                  ,,10056.6,,,,,
SYLSKF,SKINV610-459441     ,20200530.0,61047101488,Akhi Medical Hall,New Market Bishawnath                                       ,,9872.24,,,,,
SYLSKF,SKINV610-459521     ,20200530.0,61041000029,Comilla Pharmacy,Boiragibazar Bishwanath Sylhet                              ,,10185.18,,,,,
SYLSKF,SKINV610-459110     ,20200530.0,61047100478,Himel Pharmacy,Shaeieb Bazar                                               ,,9712.14,,,,,
SYLSKF,SKINV610-459247     ,20200530.0,61048001580,Al Monsur Pharmacy,Medical Road Near Adnan Pharmacy Sylhet                     ,,10108.47,,,,,
SYLSKF,SKINV610-459270     ,20200530.0,61041000214,Jui Pharmacy,Ratangonj Jokigonj                                          ,,4871.99,,,,,
VRBSKF,SKINV180-348332     ,20200530.0,18030102084,Saiful Medical Hall,Kunda Nasirnagar B Baria                                    ,,3171.58,,,,,
VRBSKF,SKINV180-348361     ,20200530.0,18030101897,Biswas Medical Hall,Amtaly Bazar Chandura                                       ,,11004.33,,,,,
VRBSKF,SKINV180-348327     ,20200530.0,18030101884,Janapriyo Pharmacy,Moracuri Bazar Nasirnagar                                   ,,833.32,,,,,
VRBSKF,SKINV180-348358     ,20200530.0,18030102331,Maya Medical Hall,Chairkori Nasirnagar                                        ,,9568.32,,,,,
VRBSKF,SKINV180-348186     ,20200530.0,18030102457,Khyem Pharmacy,Sadar Hospital B Baria                                      ,,35233.4,,,,,
VRBSKF,SKINV180-348363     ,20200530.0,18030102005,Janata Pharmacy,Amtali Bazar B Baria                                        ,,7001.71,,,,,
VRBSKF,SKINV180-348342     ,20200530.0,90000016694,Sudip pharmacy,"Farm Gate,Nasirnagar,B.Baria                                ",,4000.02,,,,,
VRBSKF,SKINV180-348367     ,20200530.0,18030103618,Shanti Medical Hall,Chandura Bazar                                              ,,2198.74,,,,,
VRBSKF,SKINV180-348315     ,20200530.0,18030101819,D C Medical Hall,Lalpur Bazar Lalpur B Baria                                 ,,,,,9380.0,,
VRBSKF,SKINV180-348350     ,20200530.0,90000015563,Mira Pharmachy,"Fundauk Hospital Road,Nasirnagar,B.Baria                    ",,4100.32,,,,,
VRBSKF,SKINV180-348366     ,20200530.0,90000023020,Life Aid Pharmacy,Kalikasso Sarail B.baria                                    ,,1442.53,,,,,
VRBSKF,SKINV180-348328     ,20200530.0,18030101673,Niramoy Pharmacy,Singagram Nasirnagar                                        ,,7519.89,,,,,
BOGSKF,SKINV320-453889     ,20200529.0,32091106779,Jononi Pharmacy,Bilkrisnopur Bazar Raninogor Naogaon                        ,,3000.03,,,,,
BOGSKF,SKINV320-453904     ,20200529.0,32081000712,Aysha Clinic,Dhunat Bus Stand Dhunat Bogra                               ,,999.79,,,,,
BOGSKF,SKINV320-453896     ,20200529.0,32081100829,Modina Medical Store,Tilokpur Adamdigi Naogaon                                   ,,2000.0,,,,,
BOGSKF,SKINV320-454050     ,20200529.0,32081000234,Mondol Pharmacy,Adamdighi Bazar Adamdighi Naogaon                           ,,19918.35,,,,,
BOGSKF,SKINV320-454147     ,20200529.0,32081100969,Nazrul Pharmacy,Mazira shahjahanpur Bogra                                   ,,6775.28,,,,,
BOGSKF,SKINV320-454084     ,20200529.0,32081101245,Akanda Pharmacy,Adamdighi Bazar Naogaon Adamdighi                           ,,9932.2,,,,,
BSLSKF,SKINV510-499000     ,20200529.0,51052149359,New Health Home,Sadar Road Barisal                                          ,,6869.77,,,,,
BSLSKF,SKINV510-499013     ,20200529.0,51052000305,Meraj Pharmacy,Taltali Bazar Barisal                                       ,,8001.79,,,,,
COMSKF,SKINV220-463097     ,20200529.0,22061104529,Insaf Medical Hall,Alahabad Debidwer Comilla                                   ,,6000.33,,,,,
COMSKF,SKINV220-463066     ,20200529.0,22061000524,Mobin Polli Clinic,Shaktola Laksam Road Comilla                                ,,20867.71,,,,,
COMSKF,SKINV220-463216     ,20200529.0,22061001487,Sarkar Drug House,Companigonj Bazar Comilla                                   ,,15735.22,,,,,
COMSKF,SKINV220-462940     ,20200529.0,22061101303,Doctor Dioganistic Centre,Ramkrisnapur Bazar Homna                                    ,,6763.08,,,,,
COMSKF,SKINV220-463246     ,20200529.0,22061110498,Mosaraf Medical Hall,Shibpur Bazar Bancharampur B Baria                          ,,3422.49,,,,,
COMSKF,SKINV220-463248     ,20200529.0,22061102885,Mollah Pharmacy,Mollah Pharmacy Homna Hospital Gate Homna                   ,,5023.62,,,,,
COMSKF,SKINV220-463108     ,20200529.0,22061110583,Maa Pharmacy,Omrakanda Meghna Comilla                                    ,,10466.88,,,,,
COMSKF,SKINV220-462941     ,20200529.0,90000024786,Suvo Medicine House,"Ramchandrapur, Homna Cumilla                                ",,2427.0,,,,,
COMSKF,SKINV220-463026     ,20200529.0,22061002488,Life Pharma,Paduar Bazar Comilla                                        ,,544.66,,,,,
COMSKF,SKINV220-463249     ,20200529.0,22061110770,Shahin Medical,Shibpur Bazar Bancharampur Comilla                          ,,2807.82,,,,,
CTGSKF,SKINV210-648719     ,20200529.0,21021006728,Chowdhury Pharmacy,"Rail Gate,Navi Gate,Ctg                                     ",,15166.94,,,,,
CTGSKF,SKINV210-648839     ,20200529.0,21021000385,Azad Medical Hall,"Commerce College Road,Agrabad Area,Chittagong               ",,1938.98,,,,,
CTGSKF,SKINV210-648686     ,20200529.0,21021010880,Priom Medico,"2No Mailar Matha,Chittagong                                 ",,8787.86,,,,,
DNJSKF,SKINV340-427061     ,20200529.0,34091104501,Bismillah  Pharmacy,"Moidan Dighi bazar,Boda                                     ",,4984.69,,,,,
DNJSKF,SKINV340-427122     ,20200529.0,34091114546,Dr. Taraqul Islam,"Textiel bazar,Nilphamari                                    ",,10003.83,,,,,
DNJSKF,SKINV340-427106     ,20200529.0,90000000351,B 4 Hospital,Main Road Boda Panchagarh                                   ,,9769.84,,,,,
FENSKF,SKINV270-306221     ,20200529.0,27012110235,Janaseba Pharmacy,C O : Dr Sunil Chandra Nath Alkora Bazar Feni               ,,3960.53,,,,,
FENSKF,SKINV270-306389     ,20200529.0,27012111244,Al Noor Medical Hall,Paskerhat Rastar Matha Basurhat                             ,,10030.86,,,,,
FENSKF,SKINV270-306159     ,20200529.0,27012121190,Bismillah Pharmacy,Gunabati Feni                                               ,,9425.4,,,,,
FENSKF,SKINV270-306247     ,20200529.0,27012111354,Charu Pharmacy,Karamotia Sonagazi                                          ,,6621.59,,,,,
FENSKF,SKINV270-306361     ,20200529.0,27012100342,Kanchan Pharmacy,Rangmala Basurhat Noakhali                                  ,,27468.97,,,,,
FRDSKF,SKINV420-524022     ,20200529.0,42011138243,Chowdhury Pharmacy,Sonapur Bazar                                               ,,4452.47,,,,,
FRDSKF,SKINV420-524061     ,20200529.0,42011111073,Banna Pharmacy,Piarpur Munshi Bazar Faridpur                               ,,11469.27,,,,,
FRDSKF,SKINV420-524173     ,20200529.0,42011113573,Prodip Medical Hall,Main Rood Hatkrishanapur Faridpur                           ,,9000.19,,,,,
FRDSKF,SKINV420-524112     ,20200529.0,42011119786,Dr Bisnu Pharmacy,Pitakumra Bazar Shibrampur Faridpur                         ,,,,,4991.92,,
HZJSKF,SKINV250-365197     ,20200529.0,25061100057,Annapurna Pharmacy,"Munshir Hat ,Faridgonj,Chandpur                             ",,2001.86,,,,,
HZJSKF,SKINV250-365031     ,20200529.0,25061004871,Munna Medical Hall,"Munshir Hat ,Faridgonj,Chandpur                             ",,14965.6,,,,,
JESSKF,SKINV440-410529     ,20200529.0,44019000797,Rabeya Pharmacy,Nangura Bazar Monirampur Jessore                            ,,9543.71,,,,,
JESSKF,SKINV440-410622     ,20200529.0,44031100484,Medicine Supply Agency,Goaldanga Bazar Ashashuni Satkhira                          ,,0.0,,,,,
JESSKF,SKINV440-410497     ,20200529.0,44037800825,Janoseba Pharmacy,Budhata Bazar Ashasuni                                      ,,70086.67,,,,,
JESSKF,SKINV440-410638     ,20200529.0,44037801235,Biplob Pharmacy,Puijala Bazar Ashasuni Satkhira                             ,,4230.89,,,,,
JESSKF,SKINV440-410215     ,20200529.0,44019003240,Sarder Medicine And Surgical,Hospital Gate Jessore                                       ,,,,,0.01,,
KRNSKF,SKINV280-345258     ,20200529.0,28013143900,Hafsa Pharmacy,"Mizan Nagor,Al Amin Bazar,Dohar,Nawabgonj                   ",,5057.43,,,,,
KRNSKF,SKINV280-345298     ,20200529.0,28013613664,Chopola Pharmacy,"Kartikpur Bazar,Nawabgonj                                   ",,8048.44,,,,,
